"ravens_group","score","unique_id","start_time"
4,10,"cadc847edad99d26f838872b1353e2e227b5e9c2","2021-11-18 22:10:38"
5,22,"314630408a0d2f0fb208a95b727f8329b97731f2","2021-11-18 23:15:18"
2,22,"a33ea371d067228602e81288b511f449ad9eec6a","2021-11-19 15:19:39"
5,23,"21dfdbfc79164fad6b461a3c6977247cc9c2a437","2021-11-19 15:36:47"
4,16,"62709549b5c5b89c62e8d01be82aca7355a79534","2021-11-19 16:04:24"
3,31,"fe043467df5244846caf4fb68d22fdc4df98ab13","2021-11-19 16:06:32"
6,31,"61b99773fecb7769b3c4f4680cce5ed645b3c7f0","2021-11-19 18:05:14"
6,19,"2dcf31bce4fb1ddcc321b2557dfc38779073dc98","2021-11-19 19:05:10"
3,14,"503d26930781347f9d8166046c8858318fe9c238","2021-11-19 20:57:19"
1,23,"7bda4a4db734856960d82cfa95e7e43ed59e7c71","2021-11-19 21:07:08"
3,10,"36a607c5139299010ca6009914d590b1df497231","2021-11-19 22:02:09"
5,29,"4a7a4213be6d0c58c3f28ed32980970a17e535ab","2021-11-20 00:11:00"
5,26,"ad9048d854aa0a95be135b76c19524c3a4e128bf","2021-11-20 15:41:06"
1,27,"8e95cd5027dca1532bd816bfe10ed0155f171684","2021-11-22 15:40:06"
1,15,"11b6299a96311ef12576f8d361e749ac4eda3961","2021-11-22 19:04:55"
3,5,"a57f477e65d15f9ac188f6234b880e8ad2796f72","2021-11-22 19:06:55"
1,18,"26bff65b0891ddda2c9034b1fc9ceed90fa18b92","2021-11-22 19:08:50"
5,22,"c10b9b5b4391a7db595a163271c11a5474b2bf61","2021-11-22 19:11:55"
NA,9,"6982776fbc05ce4ff584337b6f46b0c72d4783c0","2021-11-22 19:22:34"
3,14,"7fcc263d1b37420fcd19b705b42ac562bb498fff","2021-11-22 20:13:05"
1,11,"a2ff1bebaf0cd340f7b003f80e0724ac7159b5fd","2021-11-22 20:15:56"
6,15,"1bfc223163d0003d28ba5a2121268c44d8a2d267","2021-11-22 20:20:00"
1,19,"36cf63c3f90751fee92a999b31d7fc18941eca88","2021-11-22 20:22:35"
NA,19,"78ac4d09b192925d2899835b750854d515232e7c","2021-11-22 20:23:23"
1,17,"57dfc909ffe421eb21aabc52862a336b0fc22999","2021-11-22 20:23:28"
5,29,"17461a512289941b46ed3fd9c5114c5f0e83fa6b","2021-11-22 22:08:58"
6,21,"46f20e14305936579e52cf743c23f6b2d30ea224","2021-11-22 23:06:17"
1,3,"5972ffbc29e5c6c42379bff788ea32b10cbec61c","2021-11-23 16:11:33"
NA,21,"4b5a8c3281d5a55053ab1f3e449c5bd251cfbaae","2021-11-23 18:36:14"
NA,22,"6cdf2464236800d5e3e704d9ebfc809ddf90de6c","2021-11-23 19:13:18"
1,21,"e82ef1a82c11447b11979fa915b64ba0e72e45b8","2021-11-24 19:05:00"
2,6,"e6a90e8073280330472653f2329787e828b17986","2021-11-24 19:06:17"
5,18,"4cadd8ce521e3d1e66b0942d2ec45e5deda1479b","2021-11-24 19:12:49"
5,20,"b07df189f8ee6f605dbf2450213c1dfcccc2bf5a","2021-11-24 19:22:52"
5,14,"52bc9843454b4a834c62ee903d375b708155aea5","2021-11-24 20:05:07"
5,15,"411d17b563b26432c65898604e2fabdf4d46de96","2021-11-24 20:24:10"
5,29,"65bf3e403cdba9e966cccf80fce4b67af5f100aa","2021-11-29 14:41:57"
1,10,"32385c5a0c3bafebd0c1bc37d7122f41259f8695","2021-11-29 15:10:57"
3,25,"c66d861414129a2490ab588d68e91adcd6af16bd","2021-11-29 15:48:19"
5,18,"7c5bc7077e70cffdab0383b78d31b7d9fcf3cb4a","2021-11-29 16:17:46"
5,22,"be3a0e0e2c76f51a15ad94ed15c7265711bd1754","2021-11-29 17:05:42"
3,16,"1bb4ebe8df6123acf324ac029234e30f899c8b89","2021-11-29 18:07:03"
1,29,"a377b9351d2d732251a4c0bc9623064e9956cf41","2021-11-29 18:10:48"
4,29,"b4861701a2c28f79109b9a071abb4aaa08ae6dd0","2021-11-29 18:35:19"
6,18,"5db4dee7c72b4464cc7896edb2861c75e81c1794","2021-11-29 18:58:45"
1,18,"7180f95c75be547ac00147ecce52e6d09736edaa","2021-11-29 19:06:05"
1,34,"76c74ac25d1f7e5566ecdcabcea47c56ab07b388","2021-11-29 20:03:00"
5,5,"579bb5e68469240b1697d7258dae641a28829fa5","2021-11-29 21:04:48"
1,17,"c48c099358c6aa80191c8209d6ce422718971b3e","2021-11-29 21:37:54"
5,24,"1fa5836b8f247b7929e5abf3a4b494b43e79f142","2021-11-29 21:43:57"
3,14,"6b6cd57cbeac65d2b730299702373e8233f6c7e1","2021-11-29 23:05:33"
1,7,"7de0d9c855e68e1f11eeec35b7a7319357bf24fb","2021-11-29 23:23:27"
5,17,"3168cbc67597190252f28117c86704a24b14ee66","2021-11-30 00:10:11"
5,15,"f906d1c1d113d1d6732277464d5aaebb45f19c1e","2021-11-30 14:09:51"
5,22,"5c4ffd046a518615010ff9e7fb35093540274feb","2021-11-30 15:12:57"
1,22,"f04b98f42e73ed76371e8d8bb6ed74947dab10f7","2021-11-30 15:43:32"
5,9,"de08cf2b007ea4e1665db2ab678e958bfa4a510a","2021-11-30 16:15:02"
5,16,"fd974bace77443c1c9d3c0e23c675181c3a0eb99","2021-11-30 18:01:44"
3,14,"7cd56bee3b4f833f59eaafeca7ffa98274c11b43","2021-11-30 18:06:01"
3,9,"c5a27b43361237c23e4063023900d9123d9a299f","2021-11-30 18:11:24"
4,18,"deddd6984757f814b05209f2a980de95af93a11b","2021-11-30 19:03:45"
NA,28,"e2407e10ddcd5ee452af45d9eae4804b187f553e","2021-11-30 20:12:49"
5,0,"8e348cf7655ae8766c37decb6f1d2fe1f0b6fa01","2021-11-30 20:22:10"
6,10,"80a78d71faf5dcd8f9260faaed770a3b0c010e80","2021-11-30 21:37:05"
3,10,"5481d5e24aada2d307bab80e77840db0b779bed4","2021-11-30 21:47:26"
3,20,"b761977c942190cf00ce9f181645fc3ea78d36ca","2021-11-30 22:02:15"
5,10,"543e2970624118a37512b2b2f6d1d1aa4011b2f6","2021-12-01 14:04:39"
6,14,"75fe2de2c5494928c34124e7bfd08d0d07d4141b","2021-12-01 15:08:17"
3,15,"af001160d5d1166b7c2b75316099773827b0369a","2021-12-01 15:11:46"
1,10,"32fa4efa1a9dbfded12702c9deb5903715395fea","2021-12-01 16:12:44"
4,22,"b1a4eadab677f49f0d8057f40f377b6de814cdca","2021-12-01 16:13:56"
5,21,"e558c3b9ff9195858c0af2ba9fc0194739b843d0","2021-12-01 16:14:00"
4,6,"7e401081ee94ed5163ade126afffc44254a70e68","2021-12-01 17:00:05"
5,5,"d59b18246cbd1668c9a8380761a502feebcd666b","2021-12-01 17:05:25"
NA,23,"4ffa7371f89335f41f3c772007299d20c301a442","2021-12-01 19:12:38"
NA,16,"fc241841712249d66cceb10587b702e01a01fee6","2021-12-01 19:14:37"
NA,10,"b97ab8fb378f6a01ac52029a6c3fe6cca64d5d67","2021-12-01 19:15:52"
NA,9,"d6ab46a031cc7f56e84bb3a8cba932c9f5b1d94f","2021-12-01 19:20:45"
NA,19,"bfba1e91e9a523ef326ade6a3768906b22356f18","2021-12-01 19:20:52"
NA,11,"40205dd191366a14c9ce5a946dc9f3b1a9276947","2021-12-01 19:24:45"
3,20,"a11dfafbc06dff936fa8e659d663f97a8ddd0a24","2021-12-01 19:26:29"
6,11,"d472720a27290ca00938e4b22dabbc2229b61ad6","2021-12-01 19:28:39"
4,15,"e5680f20c12984ee8b732f9722c3ecfe99881d69","2021-12-01 19:49:35"
6,14,"74fbb6cf3685ad9fe464bceb8da4330f67d3140f","2021-12-01 19:56:03"
NA,26,"6b7bc758d5bd80697e49217bb283c19913b38c0a","2021-12-01 20:29:29"
NA,16,"acfdc5af22ed815248e4d35ec5e31018b28fc292","2021-12-01 20:29:32"
5,14,"6cc0a200ed66b12864ae0f1f44d2e3b3a7b4c200","2021-12-01 20:29:53"
2,9,"310d17a203e7c99c8c4fdf3f3f265752bd06ee7c","2021-12-01 20:41:55"
1,24,"8a7022c627db70b78d650d6fc35a1bb60d86b133","2021-12-01 21:25:16"
1,20,"74689b07802bc010a7be6a0d14a1e2f3674314e4","2021-12-02 18:08:30"
2,14,"c069e9ee6f1d43d3f4b0cb2103083480c037e152","2021-12-02 19:06:03"
1,24,"d1813ba41b637dc57d73cc18b973b227194ec201","2021-12-02 20:08:43"
1,28,"29275df308847afad4eaf19f48b2f0bc6db8aea0","2021-12-02 20:24:31"
2,11,"95f14aa5876bf2e97acb5e91027e4b047d5547f7","2021-12-02 20:55:16"
5,28,"7ee8124952613ab772a88a40d41020780f7d0c45","2021-12-03 15:03:05"
5,12,"b964e2c5a18d273f8b35f339a001ed734bd904e9","2021-12-03 15:56:05"
1,8,"7c49d3147eb89ec47b884d70317a677e87ee2c4a","2021-12-03 16:01:29"
1,28,"66962f02a2306a05d3fc793547bdb868ddb5d8d2","2021-12-03 16:07:58"
2,29,"16b09676fe6b69804299aed813b2d5223d186e88","2021-12-03 16:08:32"
5,24,"c087662f0f4026a623d55f1bc15ed1fea73c1e2b","2021-12-03 16:09:05"
3,14,"767d374fe82d36d481ca67dfed0019f238bd56df","2021-12-03 16:16:31"
NA,20,"f6564b7c959b9d473a959c700dac1c62ed47e7fd","2021-12-03 17:31:45"
5,21,"020373bb514c4a884bf3878cd145b9e45acb6ffc","2021-12-03 17:37:29"
3,19,"d9c2bb32d83cc4cc1db7c551debe81ebe6aee00e","2021-12-03 18:21:13"
1,29,"35455c2ab8f027f65b35fef2e1c9c9655f523f63","2021-12-03 19:02:52"
5,26,"2df5368ff90a63917dc513a3dd449c273096d6ec","2021-12-03 19:12:53"
3,30,"c5a8c0ed6eb440c68f299226b04b877b6f1d1e69","2021-12-03 20:03:16"
3,17,"40516dcf0fd7dda53d78f3168bd6be630aa17896","2021-12-03 20:10:56"
5,17,"636d959cf6a14724c4816edfbc2baca9f07705da","2021-12-03 20:20:21"
5,14,"7d05bb0fdc53f86aeb28bc7f7716a516c50993ed","2021-12-03 21:00:47"
2,23,"4d6368bfdfa76f9ed400741596617fdfd776c9ac","2021-12-03 21:18:30"
2,26,"a6c42feaf334e2ade23465ac97d72e0459313c1b","2021-12-03 22:05:23"
5,23,"79da8e908f26488771d0ed10c675633bdd2e78e4","2021-12-06 13:59:30"
5,10,"6050913234053dabb5755d9ae7340d9ce621d364","2021-12-06 15:07:21"
1,16,"f3d18a3c2730cab36e354e2466e382a6aafcd964","2021-12-06 16:50:48"
5,25,"533d9473f15a4d5039c4b1068b6cb59c33dc837a","2021-12-06 18:05:02"
6,27,"e2cc866abfc6ad6bfc5d91f6d00900aca8006098","2021-12-06 18:27:18"
2,19,"fa63545accafe6b680e378afa4cf8b9da9408011","2021-12-06 19:15:06"
1,23,"f1b92a1ce5dd0b62ae34c7296af96f5876d461dd","2021-12-06 19:37:38"
1,16,"122e3bfeae15a15d639881c588a243e118cad952","2021-12-06 20:04:26"
5,15,"63abf1616cb2638f7d637237204120a5ed704a5e","2021-12-06 22:40:03"
2,10,"a0b7eabe2ec709d0125112ed02757941b4ae67d3","2021-12-06 22:51:58"
1,21,"75fdf95314ce4cdb57f8976e9a9badd553fb5bb8","2021-12-07 15:33:03"
3,19,"018513e4ee6c6b7c8c15b8481eb102b3681b6812","2021-12-07 15:33:53"
3,13,"4458cf37ccd67f111b254f1cc7205300a592a014","2021-12-07 16:02:39"
5,14,"2b6df0458e50f0b1dc395641e9180fcba051038f","2021-12-07 16:10:06"
1,4,"d25901a83601294d98d72d4609e9334164de67b7","2021-12-07 16:36:27"
5,19,"754775c8d8fa8cc92c4747c1c29db843c6b3c0ff","2021-12-07 16:49:29"
1,27,"f2e5e0ef363970fce925ea81b6f6678fd287d8d8","2021-12-07 16:58:33"
4,17,"9e9de51fe1001d2b2de7c395ac810720a6a0073a","2021-12-07 17:03:00"
6,12,"e0f3a44a1171791132b95e24ab3d5627dc57efbb","2021-12-07 17:40:26"
3,28,"e6e9bee12c06fee2fc5c963f2fd8e351d741fb0a","2021-12-07 18:39:56"
1,27,"c28ffbd1ae05877c6c3e479fb06caaf5ce39f5ea","2021-12-07 20:19:54"
1,12,"8b89dab633cd3412e707eb7cadc5b04bd38d1189","2021-12-07 20:29:17"
5,22,"1b5aa2131f93aa353547b49de8c2ec70be81b710","2021-12-07 20:32:29"
2,20,"f02fd32be1c08316e78634622d7ba64ff4e6a39a","2021-12-07 21:09:58"
6,19,"62d012b6771f03938d989889c9be405b641a420f","2021-12-08 16:05:04"
6,16,"545132a7ecf7ceadcc376dfe31a9ce2fd903980e","2021-12-08 17:11:26"
4,13,"8ef64876db5e79a9a55e5015a1c3a19988dc01ab","2021-12-08 18:28:13"
5,17,"067c79282f12eb0da3b8b1ed59fd6a74e0285b74","2021-12-08 18:39:02"
5,26,"02587546135e2f2b30467111dbfd76b3adc7c319","2021-12-08 19:05:52"
1,11,"b31e529c1f15eaadf0c4aa417cc62f95539595f3","2021-12-08 21:06:55"
6,15,"2dde7685296d78ad4e52676bd49d0552cac808d5","2021-12-08 23:24:50"
3,19,"709a3342c9455c4086a20de73738f0c0869cae41","2021-12-09 15:05:46"
1,12,"1fc61876526b2a0da0cbe7c3e910aa117331e195","2021-12-09 17:09:06"
5,13,"5cd6ac7788a4d3ab01f21741c2744d36f5069cb8","2021-12-09 17:51:38"
2,18,"b1787a7d9ac42ccf29131605dae196e375b0e801","2021-12-09 19:08:53"
1,16,"976676a871b4cac490795b95cb947884f411f4c5","2021-12-09 20:07:24"
6,20,"e0b9af21b812271aad6ae69c1aa2f04a6bacd41e","2021-12-09 21:28:19"
3,20,"2e3bc1a18192d7fbd357ed01be6cb416a4e78396","2021-12-09 23:02:48"
2,29,"2005951938c7d85f43f69c194d65a91c953bd704","2021-12-10 15:44:33"
5,20,"e05852acb143d472b4d4fde0274b0a27dc2aedd3","2021-12-10 16:51:14"
2,22,"87e9f2c361c279810504a7bee8dbac6fd315f9c3","2021-12-10 17:58:11"
2,16,"504b664aedc17e0318cf467c8dfc558ebd5f4a43","2021-12-10 18:11:48"
2,20,"549530589127c5cbab269249fae673a22238a323","2021-12-10 18:12:44"
6,12,"ee79628948fbb0ae6985683c63c05d356d44c6f5","2021-12-10 18:58:24"
1,10,"f80d89ec687ba02f4b1dbb8cce473214bb0ca33f","2021-12-10 20:25:07"
1,19,"be489e6c1f7a6280f9b49c505c9f8a71c7ebc37d","2021-12-13 19:05:10"
2,27,"f209f911e7feeacd719d4a8d59cd4cf394ad0cb7","2021-12-13 20:35:18"
1,16,"029a5ea3196e3b68f92801acc27d05f83f76ca1e","2022-01-25 19:33:22"
6,10,"4270100819665558e80154fad7ef3cebdb564b0a","2022-01-31 16:12:53"
1,13,"4d7fdf939f54d0955a9b24e4c65b2ae78bdf0934","2022-01-31 17:01:45"
1,15,"ef89747ceac1453df7a046f717700f35f1383816","2022-01-31 17:16:39"
6,7,"556ffee69411e0380076f8be15d0f93f2b7342f2","2022-01-31 18:15:48"
3,8,"01817661662e4f4538f7ac4173560e6797287ee3","2022-01-31 18:17:30"
2,18,"414ca76171e3d7fd07e935839d07ed7e67fd22b3","2022-01-31 18:42:59"
3,13,"c0bd65b1e63fb333205f6df4ec8a0dc584b0b857","2022-02-01 15:37:04"
5,19,"96c4b2e87efbc8b5088b6806c485b343c42b0283","2022-02-02 16:11:41"
4,20,"7481cce8e914dd953aa126286ae8a50b2c52cc07","2022-02-02 17:11:56"
5,26,"1e1a3ae7c04805e96887b326b3a68bea77c9f8ca","2022-02-02 18:02:07"
6,7,"a8ac40ceb8a00b4dd660e6f53f4fe7c65d27c1b0","2022-02-02 18:07:40"
1,13,"8b03ee38ee138fc84964ddc8180bd06d2f520cf3","2022-02-02 18:11:56"
4,12,"38dc60868b71accd528d50d1ea2dfa957b59401d","2022-02-02 18:13:50"
2,21,"65c599d913bd558ae3934368f6f3cde070dc8b43","2022-02-02 18:17:38"
5,23,"308644ea02d94670b86d7c488970865ee5e2128a","2022-02-02 21:41:55"
5,26,"16801fb45aa2c97b07337bf362b5d3e10f8ab34b","2022-02-04 17:58:11"
5,18,"014642f72dc0231a94e1140bc4f07f46cdaf6169","2022-02-05 01:12:56"
